月份,取值类型,科目编码,科目名称,公司名称,币种,商品大类,平台,行政组织,业务时间,借方发生额,贷方发生额,摘要,凭证号,制单人,来源类型
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,武汉搜卡科技有限公司,人民币,,,,'2026-01-31 00:00:00,1196.45,,计提地方教育费附加税&调整费用+0%,00240,曾峰,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,拼多多+单枪官方旗舰店-福游公司,,'2026-01-31 00:00:00,,348994.81,福游云平台+销售订单自营-直充,01047,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,拼多多+单枪官方旗舰店-福游公司,,'2026-01-31 00:00:00,259165.06,,福游云平台+销售订单自营-卡密,01047,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,拼多多+单枪官方旗舰店-福游公司,,'2026-01-31 00:00:00,209709.68,,福游云平台+销售订单自营-直充,01047,曾峰,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,拼多多+单枪官方旗舰店-福游公司,,'2026-01-31 00:00:00,,470106.04,福游云平台+销售订单自营-卡密,01047,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,761474.72,,福游云平台+销售订单自营-直充,01048,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,446854.62,,福游云平台+销售订单自营-卡密,01048,曾峰,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,603455.7,福游云平台+销售订单自营-卡密,01048,曾峰,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,1014483.49,福游云平台+销售订单自营-直充,01048,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,3682.26,,福游云平台+销售订单自营-卡密,01050,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,3682.26,福游云平台+销售订单自营-卡密,01050,预设用户,其它系统引入
202601,核算取值,6001.02,主营业务收入_寄售收入,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,2508.29,福游云平台+寄售订单服务-卡密,01052,曾峰,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,1064.7,福游云平台+销售订单自营-卡密,01053,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,786.37,,福游云平台+销售订单自营-卡密,01053,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,12580.19,,福游云平台+销售订单自营-直充,01055,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,13647.17,福游云平台+销售订单自营-直充,01055,预设用户,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台+雷神福游专卖店,,'2026-01-31 00:00:00,,1728.11,福游云平台+销售订单自营-直充,01059,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台+雷神福游专卖店,,'2026-01-31 00:00:00,220.08,,福游云平台+销售订单自营-卡密,01059,曾峰,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台+雷神福游专卖店,,'2026-01-31 00:00:00,,367.83,福游云平台+销售订单自营-卡密,01059,曾峰,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台+雷神福游专卖店,,'2026-01-31 00:00:00,1031.77,,福游云平台+销售订单自营-直充,01059,曾峰,其它系统引入
202601,核算取值,6001.01.03,主营业务收入_销售收入_销售收入-13%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,493.45,福游云平台+销售订单自营-卡密,01065,曾峰,其它系统引入
202601,核算取值,6401.01.03,主营业务成本_销售成本_销售成本-13%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,493.45,,福游云平台+销售订单自营-卡密,01065,曾峰,其它系统引入
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,,7092.45,福游云平台+销售订单自营-卡密,01072,预设用户,其它系统引入
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福游网络科技有限公司,人民币,手游,福游云平台,,'2026-01-31 00:00:00,5066.04,,福游云平台+销售订单自营-卡密,01072,预设用户,其它系统引入
202601,核算取值,6051.06,其他业务收入_房租收入,武汉福游网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,,7431.19,计提福游分租收入&调整收入+武汉搜卡科技有限公司+9%,01163,曾峰,手工凭证
202601,核算取值,6403.01,营业税金及附加_城市维护建设税,武汉福游网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,136.2,,计提城建税&调整费用+0%,01173,曾峰,手工凭证
202601,核算取值,6403.03,营业税金及附加_地方教育费附加,武汉福游网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,38.91,,计提地方教育费附加税&调整费用+0%,01173,曾峰,手工凭证
202601,核算取值,6403.02,营业税金及附加_教育费附加,武汉福游网络科技有限公司,人民币,,,,'2026-01-31 00:00:00,58.37,,计提教育费附加税&调整费用+0%,01173,曾峰,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福禄传媒有限公司,人民币,生活服务,福禄开放平台,,'2026-01-20 00:00:00,0.76,,调整发票尾差&调整成本+四川太平洋悦影科技有限公司+0%,00001,,手工凭证
202601,核算取值,6603.01,财务费用_利息收入,武汉福禄传媒有限公司,人民币,,,,'2026-01-26 00:00:00,-986.3,,计提2026年1月借款利息收入-武汉乐尔鑫科技有限公司（2026年1月22日开始计息，本金40万，利率9%即400000*9%/365*10天=986.30元）+费用调整+决算取+6%,00003,,手工凭证
202601,核算取值,6603.05,财务费用_利息支出,武汉福禄传媒有限公司,人民币,,,,'2026-01-26 00:00:00,20383.56,,计提2026年1月兴业银行借款利息支出（本金1000万，利率2.4%即1000万*2.4%/365*31天=20383.56元）&调整费用+决算取+0%,00004,,手工凭证
202601,核算取值,6601.01.05,销售费用_工资性支出_员工福利,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-30 00:00:00,-10313.0,,冲红2026年1月向宇25年报销FLCM-XZ-FK-20251231-00005--25年12月已计提入账&调整费用+决算取+0%,00149,,手工凭证
202601,核算取值,6601.04.03.02,销售费用_办公费_差旅费_长途交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-30 00:00:00,-3340.64,,冲红2026年1月向宇25年报销FLCM-XZ-FK-20251231-00005--25年12月已计提入账&调整费用+决算取+0%,00149,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-30 00:00:00,-2071.54,,冲红2026年1月向宇25年报销FLCM-XZ-FK-20251231-00005--25年12月已计提入账&调整费用+决算取+0%,00149,,手工凭证
202601,核算取值,6601.04.05,销售费用_办公费_招待费,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-30 00:00:00,-1392.0,,冲红2026年1月向宇25年报销FLCM-XZ-FK-20251231-00005--25年12月已计提入账&调整费用+决算取+0%,00149,,手工凭证
202601,核算取值,6601.04.03.03,销售费用_办公费_差旅费_住宿费,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-30 00:00:00,-4559.67,,冲红2026年1月向宇25年报销FLCM-XZ-FK-20251231-00005--25年12月已计提入账&调整费用+决算取+0%,00149,,手工凭证
202601,核算取值,6602.05.01,管理费用_中介机构服务费_咨询服务费,武汉福禄传媒有限公司,人民币,,,阳阳组,'2026-01-30 00:00:00,-93183.47,,调整2025年9-12月禄影服务费FLCM-XZ-FK-20251218-00007---2025年已计提入账本月仅付款&调整费用+决算取+0%,00150,,手工凭证
202601,核算取值,6602.05.01,管理费用_中介机构服务费_咨询服务费,武汉福禄传媒有限公司,人民币,,,田宇组,'2026-01-30 00:00:00,-47532.98,,调整2025年9-12月禄影服务费FLCM-XZ-FK-20251218-00007---2025年已计提入账本月仅付款&调整费用+决算取+0%,00150,,手工凭证
202601,核算取值,6602.05.01,管理费用_中介机构服务费_咨询服务费,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-30 00:00:00,-47532.98,,调整2025年9-12月禄影服务费FLCM-XZ-FK-20251218-00007---2025年已计提入账本月仅付款&调整费用+决算取+0%,00150,,手工凭证
202601,核算取值,6401.02.01,主营业务成本_直接服务费_服务器托管费,武汉福禄传媒有限公司,人民币,,,浩楠组,'2026-01-31 00:00:00,4121.71,,金蝶私有化部署阿里云服务器采购FLCM-XZ-FK-20251225-00001--推出凭证在预付账款需确认费用&调整费用+决算取+6%,00299,,手工凭证
202601,核算取值,6401.02.01,主营业务成本_直接服务费_服务器托管费,武汉福禄传媒有限公司,人民币,,,田宇组,'2026-01-31 00:00:00,4121.71,,金蝶私有化部署阿里云服务器采购FLCM-XZ-FK-20251225-00001--推出凭证在预付账款需确认费用&调整费用+决算取+6%,00299,,手工凭证
202601,核算取值,6401.02.01,主营业务成本_直接服务费_服务器托管费,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,4120.72,,金蝶私有化部署阿里云服务器采购FLCM-XZ-FK-20251225-00001--推出凭证在预付账款需确认费用&调整费用+决算取+6%,00299,,手工凭证
202601,核算取值,6401.02.01,主营业务成本_直接服务费_服务器托管费,武汉福禄传媒有限公司,人民币,,,阳阳组,'2026-01-31 00:00:00,4121.71,,金蝶私有化部署阿里云服务器采购FLCM-XZ-FK-20251225-00001--推出凭证在预付账款需确认费用&调整费用+决算取+6%,00299,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福禄传媒有限公司,人民币,生活服务,福禄开放平台,,'2026-01-31 00:00:00,-137.66,,调整传媒从南京宏昇采购电影票3%调为6%-仓库8896033+采购入库-自营&调整成本+8896033+0%,00301,,手工凭证
202601,核算取值,6602.04.08,管理费用_办公费_通讯费,武汉福禄传媒有限公司,人民币,,,浩楠组,'2026-01-31 00:00:00,-1.56,,联通通讯费（2025.12）FLCM-XZ-FK-20260109-00004--单据税率选错&调整费用+决算取+6%,00302,,手工凭证
202601,核算取值,6601.04.03.02,销售费用_办公费_差旅费_长途交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,0.75,,1月14-16日南京、郑州差旅FLCM-XZ-FK-20260118-00001&调整费用+决算不取+9%,00303,,手工凭证
202601,核算取值,6601.04.03.03,销售费用_办公费_差旅费_住宿费,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,-0.22,,1月14-16日南京、郑州差旅FLCM-XZ-FK-20260118-00001&调整费用+决算不取+6%,00303,,手工凭证
202601,核算取值,6601.04.03.02,销售费用_办公费_差旅费_长途交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,0.51,,柯慧琳申请报销1月差旅招待垫款费用FLCM-XZ-FK-20260115-00004--税率选错&调整费用+9%,00304,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,17.45,,12月22日武汉外出、12月23-26日北京差旅FLCM-XZ-FK-20251229-00006--本月起网约车发票不再计算抵扣&调整费用+3%,00337,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,4.16,,1月14-16日南京、郑州差旅FLCM-XZ-FK-20260118-00001--本月起网约车发票不再计算抵扣&调整费用+3%,00338,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,阳阳组,'2026-01-31 00:00:00,9.05,,北京出差费用报销FLCM-XZ-FK-20260116-00005--本月起网约车发票不再计算抵扣&调整费用+3%,00339,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,5.06,,柯慧琳申请报销1月差旅招待垫款费用FLCM-XZ-FK-20260115-00004--本月网约车发票不再计算抵扣&调整费用+3%,00340,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,慧琳组,'2026-01-31 00:00:00,1.48,,苏宁影城投标提案-差旅报销FLCM-XZ-FK-20260126-00004--本月网约车发票不再计算抵扣&调整费用+3%,00341,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,阳阳组,'2026-01-31 00:00:00,2.41,,26年爱奇艺上海出差费用报销FLCM-XZ-FK-20260126-00002--本月网约车发票不再计算抵扣&调整费用+3%,00342,,手工凭证
202601,核算取值,6602.04.03.01,管理费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,田宇组,'2026-01-31 00:00:00,2.3,,传媒银行公章备案FLCM-XZ-FK-20260128-00004--本月网约车发票不再计算抵扣&调整费用+3%,00343,,手工凭证
202601,核算取值,6601.04.03.01,销售费用_办公费_差旅费_市内交通,武汉福禄传媒有限公司,人民币,,,阳阳组,'2026-01-31 00:00:00,2.34,,短视频1月拍摄场地，打车，道具费用FLCM-XZ-FK-20260116-00003--本月网约车发票不再计算抵扣&调整费用+3%,00344,,手工凭证
202601,核算取值,6001.01.01,主营业务收入_销售收入_销售收入-6%,武汉福禄传媒有限公司,人民币,生活服务,八爪鱼平台,,'2026-01-31 00:00:00,,971320.75,线下提卡销售款,00350,,手工凭证
202601,核算取值,6401.01.01,主营业务成本_销售成本_销售成本-6%,武汉福禄传媒有限公司,人民币,生活服务,八爪鱼平台,,'2026-01-31 00:00:00,971320.75,,线下提卡销售款,00350,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,武汉福禄传媒有限公司,人民币,卡券,八爪鱼平台+抖音-福禄生活卡券,,'2026-01-31 00:00:00,,-16.51,预收核销类+寄售服务订单+净额直充+抖音小店-福禄生活卡券 +80000032+慧琳组,00351,,手工凭证
202601,核算取值,6001.02,主营业务收入_寄售收入,武汉福禄传媒有限公司,人民币,卡券,八爪鱼平台+抖音-福禄生活卡券,,'2026-01-31 00:00:00,,195.66,预收核销类+寄售服务订单+净额直充+抖音小店-福禄生活娱乐卡券 +80000077+慧琳组,00352,,手工凭证
